747.85,0.00
5411.90,-5475.43
-19801.25,-9647.53
-10127.74,28288.59
-5866.22,2341.28
49145.91,19824.49
31919.87,-6478.21
32189.86,42049.08
-3233.11,35520.10
2512.94,40491.59
4207.63,17751.59
-12807.09,-14267.09
71.25,11000.84
2635.37,-25807.02
8074.75,1366.84
3835.30,-4911.17
13543.32,-2183.32
11913.86,6840.00
-115.96,-12759.58
-4175.17,-4591.58
6266.46,-6096.63
1301.81,-5740.25
8216.17,4524.01
-1723.72,-4966.11
1020.17,-1570.80
4233.80,-16220.63
-1543.72,-5028.19
1638.15,-6287.65
-2314.57,-5908.18
656.89,2610.16
7516.66,-9853.35
629.79,-2043.57
4512.28,-3650.75
-2486.55,-4298.21
2525.72,-2332.78
-476.32,-7587.77
910.78,241.10
1472.65,-5368.02
-1555.22,-6110.02
2209.38,-3583.65
3361.83,-6876.55
-260.45,2639.30
3404.60,-3120.46
1702.77,-3555.11
1636.23,-1784.01
-391.60,-4530.76
-806.26,-520.07
1423.25,-2679.08
-1332.86,-2076.37
1663.66,-3443.85
756.96,-1909.28
-5120.25,-624.94
1292.73,-3498.42
-3097.64,-4865.34
833.04,-2435.83
-1522.85,-2711.90
-2877.21,-843.29
-41.66,-2826.49
-3018.20,-218.23
-904.41,-1253.03
-1613.89,-2431.99
998.92,-2376.45
-15.19,-3570.61
-2913.14,219.80
611.60,-2236.99
-2186.50,-2024.32
-347.46,-272.92
1339.97,-2593.00
-983.70,-1577.69
-1682.21,-716.14
-1863.68,-1526.20
-120.87,-563.59
197.42,-1173.45
-2432.62,-1410.32
-10.34,-925.50
-1965.33,-705.17
-1229.71,-347.40
-980.24,-2088.63
-404.50,451.35
495.73,-920.08
-960.07,-1288.76
-1211.27,333.90
-1329.94,-2169.47
-471.14,-646.20
450.90,-327.13
103.30,-1957.40
-973.85,-292.90
-347.60,-1956.49
-283.89,-1113.54
1303.11,-1016.34
-1433.99,81.37
-558.91,-876.61
247.91,-1290.55
-375.61,55.31
528.62,-1119.59
729.90,-442.32
195.21,146.44
-593.39,-1102.43
-1006.59,-859.20
673.14,342.47
-2445.81,-623.18
-227.11,-977.60
547.50,-1083.43
440.80,-516.94
546.39,-287.05
-1106.48,-865.73
-72.41,-427.35
218.79,-886.47
-32.15,243.25
513.18,-512.64
-105.45,-1043.43
393.74,-300.83
-1381.06,-801.02
-1156.38,745.58
531.26,-1897.60
-852.29,-357.87
331.13,429.77
-462.90,-712.43
154.17,-459.41
393.32,-387.60
-768.03,-727.08
-1376.32,-840.64
216.21,-485.10
72.55,-777.33
127.71,-21.46
360.83,-471.70
-892.01,-602.26
-736.48,-101.76
-887.42,-843.89
251.03,-305.89
98.47,-944.93
-483.60,-987.42
253.87,-909.88
-69.74,-746.90
-171.55,-349.99
461.66,-515.83
-66.29,-633.64
-71.82,-175.02
-214.36,-585.94
-452.24,-707.47
350.98,-613.82
28.66,-421.36
-25.75,-265.77
540.85,-514.07
-479.37,-537.49
73.15,-833.94
426.61,-379.21
-449.65,-470.29
279.60,-766.24
-331.53,-264.71
-212.17,-813.78
641.85,-86.44
-356.01,80.66
-390.69,-273.68
17.51,-1150.51
626.46,-488.46
270.57,-65.58
83.47,-773.87
-412.07,-869.12
-524.95,-365.95
119.04,-155.83
-183.62,46.26
669.70,-242.10
-166.24,-1072.41
68.82,-101.85
204.30,-46.08
15.65,214.49
-19.05,-609.84
-149.82,-831.06
590.23,179.83
8.87,-1447.46
331.63,-343.49
-393.96,-1246.23
121.82,-548.86
163.88,-412.14
-361.14,-442.39
-318.35,115.48
635.74,-547.13
99.31,-788.57
252.13,-957.93
495.06,-130.63
574.09,-285.34
227.86,-488.57
368.50,-426.41
276.56,-229.12
683.31,-1113.55
-138.39,-13.26
40.97,-270.61
6.16,-787.13
-50.58,378.08
-179.04,-427.60
343.94,-513.50
92.55,275.46
563.25,-137.95
-75.72,-953.92
149.22,-383.91
-403.84,-480.49
212.29,-502.95
77.52,-912.55
-617.34,-120.99
247.75,-943.59
-607.04,-122.69
-430.61,-151.68
-126.48,-147.59
226.82,-131.85
-259.21,-693.55
361.30,-981.70
278.56,-396.25
-206.15,-389.65
48.65,-586.80
361.11,-524.64
-185.90,-124.25
391.84,-421.47
-469.46,-293.17
-513.00,546.49
-225.28,138.99
-247.41,-632.74
416.93,-504.26
-189.98,-678.75
-425.28,-396.40
333.21,-294.66
-287.34,-660.95
-58.14,-786.62
-546.66,-358.79
92.61,-354.60
-374.06,-315.89
-263.86,63.04
98.98,-275.78
293.38,-234.17
123.84,205.87
381.79,-1154.67
-194.32,-378.37
294.81,-305.02
-429.27,-673.36
119.49,227.16
-64.69,-451.01
115.30,-287.24
-241.59,260.19
-525.05,-88.20
389.49,-29.84
-2.31,-612.77
-138.97,-527.17
-546.46,-386.69
-367.09,-85.52
-72.30,-487.76
-334.79,-94.31
-121.79,-206.78
-86.27,-511.62
333.15,-84.36
-85.58,-613.21
-267.37,-333.20
59.80,-263.06
-58.09,-58.95
-120.60,-212.32
-11.52,-33.47
-33.10,-42.00
-105.05,-558.49
-476.58,-962.53
-19.87,123.21
325.23,270.38
8.10,-547.04
257.11,-456.70
-86.23,-589.96
-214.13,-312.20
269.61,-153.07
-1130.16,74.79
-204.80,-218.28
62.93,98.93
253.49,-314.14
-296.47,-838.04
-294.15,-162.12
-263.32,-329.33
-107.02,-172.12
-323.60,-46.07
-13.69,-66.59
261.50,-628.28
-585.54,-30.66
-68.83,-607.78
-365.22,-265.10
-353.85,-385.52
-551.18,280.76
299.52,-28.76
-73.96,-310.86
281.46,-368.47
-34.08,-301.27
1.90,-344.26
-254.43,-608.00
-103.48,45.73
-193.65,-485.57
103.64,-730.46
-376.35,-76.46
-141.01,151.42
-256.34,-557.27
44.21,-241.27
93.20,-133.48
342.22,-324.43
-29.48,182.33
-6.92,-107.53
21.87,263.32
-32.60,-262.19
132.90,-380.84
-159.30,-349.92
-108.65,246.79
-168.98,-327.48
142.18,-599.63
107.47,-179.55
380.22,-339.64
-328.88,-376.21
-76.28,-333.96
-245.88,-392.48
-816.20,-555.44
-261.13,-537.93
-752.19,143.73
852.15,-168.53
66.20,-765.41
-5.72,-479.56
224.95,-725.15
-274.25,-535.68
-279.39,-355.56
67.11,394.80
212.43,-319.57
88.75,54.87
393.86,-154.34
158.90,-328.72
-240.05,-26.88
-257.03,-200.17
-138.53,195.04
-212.30,89.22
116.04,-285.89
400.00,-7.50
11.82,-375.75
-87.57,-151.10
337.04,-246.48
323.23,-465.55
600.62,-12.46
164.99,-243.07
-709.94,-610.61
-504.29,-499.06
-24.72,-42.58
-602.31,-112.26
327.17,-114.26
730.61,-103.64
268.03,181.07
30.79,-318.79
149.87,-416.09
79.16,-163.47
328.92,-565.25
114.92,217.69
579.26,-342.99
211.77,-858.94
186.51,-104.07
-107.66,-26.57
-103.91,82.69
432.48,-594.03
423.81,-163.71
295.92,-197.93
-57.69,-394.85
119.45,-72.87
-504.41,-272.97
-7.00,-119.29
-225.68,-767.10
-499.70,-95.99
338.42,-250.12
245.13,-250.18
574.04,375.14
134.75,60.86
147.13,-292.57
-24.83,-163.41
-69.39,186.10
230.52,-170.52
-319.50,3.43
-140.57,-51.88
0.90,-30.69
276.58,-170.22
-98.22,-18.35
-165.60,120.30
-118.23,170.69
-167.14,-15.39
-654.72,-278.25
255.39,-411.44
-178.65,157.96
-56.63,-503.73
183.16,-306.60
27.51,-439.17
-8.69,-326.70
463.39,-344.63
-7.85,-168.13
-700.75,357.93
-105.73,24.85
-21.91,-144.30
284.72,-177.49
-22.50,-15.82
-300.44,-203.57
-390.16,4.85
214.19,50.77
312.21,56.03
618.85,-220.50
-156.31,-268.62
-362.17,-442.63
-11.41,-172.44
-48.67,-636.09
95.37,-121.24
-18.74,-294.27
-81.41,-411.86
-114.02,-44.14
40.99,-378.54
-122.19,-50.75
-222.02,-259.12
-244.34,-263.49
335.46,-294.85
395.95,-467.02
-199.05,-704.97
448.72,-523.05
286.85,-98.84
107.80,-493.73
333.80,-146.76
-130.34,-97.27
56.48,-351.64
-159.52,-465.70
630.56,-124.75
-222.06,-676.16
-279.79,137.18
-60.98,-434.43
-74.39,-166.38
102.64,-501.34
-24.59,-95.71
-359.13,-131.99
-261.36,-609.37
-4.42,68.04
172.84,215.01
-266.41,-209.11
366.00,-133.09
-56.32,-443.90
-1.13,-513.92
156.16,-254.04
-37.20,-64.88
-256.61,197.16
-388.81,-11.76
-21.28,34.39
-52.67,-461.74
-179.12,-440.74
256.22,-416.48
211.57,-375.46
-289.47,-308.71
189.44,92.23
320.38,-135.31
5.01,-400.72
92.06,-454.57
-491.56,-652.47
19.91,-292.22
-299.13,-802.47
113.94,1765.24
79.55,274.34
-100.90,539.99
-307.48,245.84
437.96,-25.39
-236.21,83.32
329.36,-275.44
16.59,-28.89
278.64,-336.13
476.91,-101.50
-279.36,-285.17
191.98,-118.53
316.62,-91.48
-265.51,-378.49
103.18,-88.99
-149.72,38.78
4.24,-53.33
117.33,110.79
492.73,267.38
511.09,-429.10
-173.14,-502.22
-337.99,-137.36
-284.79,-334.33
-275.03,168.39
-817.19,89.14
-217.60,104.89
106.68,151.66
-74.68,-319.07
55.60,229.22
-143.64,-348.57
-264.60,-261.41
-19.17,24.26
-345.80,-237.53
207.82,-268.00
-400.74,-439.34
-326.36,-235.37
-67.28,316.04
-18.53,-71.99
-145.91,33.52
27.38,130.39
-272.47,-678.00
-206.44,10.97
-318.66,-130.89
65.62,-8.38
-283.21,188.31
-303.70,-144.73
21.21,-77.19
219.01,71.56
-106.88,36.85
-351.81,164.87
-54.57,-463.95
-51.68,-145.31
-172.84,-912.05
-147.49,-170.17
245.98,-212.00
-19.96,-238.79
-89.72,-34.03
-14.80,127.76
-432.90,39.20
-35.89,-301.07
-317.40,-92.79
351.98,-489.92
292.15,6.28
59.07,-109.49
161.46,126.23
79.97,-474.04
483.67,-237.97
80.44,-48.94
-168.55,108.58
-212.53,103.65
250.88,152.80
148.75,74.68
279.64,-147.96
-16.95,-155.74
295.18,22.51
-253.38,-288.03
47.31,-171.56
-190.33,80.07
80.57,-457.17
643.58,-192.33
97.39,71.64
-57.53,-211.13
-274.62,75.02
93.18,-227.60
-40.68,-38.71
-209.24,-114.73
-226.89,-490.37
-139.23,119.29
-521.28,240.15
-349.32,-360.70
290.54,13.26
11.23,-1.59
-576.40,254.58
-80.76,68.02
59.13,109.17
-37.57,-399.38
178.94,-197.74
-704.52,-6.81
38.09,6.50
-80.70,-52.22
14.05,-667.31
158.79,2.21
104.12,-86.00
-49.43,7.22
-71.81,720.92
308.72,241.82
-455.10,343.56
-435.85,144.95
-284.67,-36.42
300.69,-305.38
176.57,15.35
43.03,-299.27
219.19,-808.99
259.77,212.51
156.31,-408.15
960.89,548.16
-476.17,890.13
292.53,-346.21
218.66,74.58
347.24,-363.59
-558.56,-297.58
177.71,-741.41
-584.91,-12.18
-138.33,-649.95
159.76,-280.45
-30.46,142.45
-26.23,-18.05
-78.55,-567.82
175.21,86.27
118.68,61.15
-175.60,52.74
-90.01,-15.67
-377.97,19.47
111.25,-318.49
-137.20,-522.80
-66.81,-0.72
-190.93,-99.57
180.08,-144.39
73.23,-183.33
139.41,-38.73
401.12,-128.75
61.10,91.92
-131.66,98.66
-150.06,-44.18
-178.36,-337.64
-95.40,35.14
-74.86,-128.80
266.48,173.65
-160.87,-194.61
-340.69,3104.66
280.19,-89.79
-28.12,-48.65
60.35,16.37
261.57,15.05
67.32,-96.32
-10.86,-428.72
-262.31,-177.41
-87.35,-210.74
175.52,-25.63
122.22,326.31
433.01,-193.55
13.56,24.55
15.10,-144.52
-577.26,-330.01
-212.35,-463.60
128.81,-310.46
164.01,-276.84
-102.96,79.78
-90.96,-231.71
184.63,373.83
303.97,-167.71
80.66,-46.36
-268.75,-427.13
-123.15,-399.07
300.74,75.88
-105.52,57.66
179.42,36.30
83.11,21.41
54.66,124.00
483.34,-302.75
135.25,70.00
67.10,171.51
260.68,-347.08
120.07,-225.41
269.02,-257.14
107.16,110.32
-339.40,57.83
-349.83,-76.23
-323.38,-322.22
1.11,-173.26
162.82,-173.93
-200.98,-319.63
-95.54,-292.11
-90.04,-110.81
192.27,-133.76
278.75,101.13
10.85,-182.05
100.57,-110.98
109.55,-458.69
-55.32,-181.97
287.91,-497.45
262.02,-133.89
376.30,87.99
104.29,5.93
-168.13,-130.75
-288.09,-332.54
-51.78,412.85
709.03,-364.95
143.30,428.65
-161.67,-113.97
-72.53,-226.34
-188.05,-494.66
182.59,31.43
192.14,-130.35
151.46,128.87
123.08,-143.93
28.02,-54.08
-12.26,-428.00
15.29,-230.49
-193.55,-335.22
-19.68,388.67
-235.44,-98.07
-607.36,435.74
-129.30,120.01
434.65,74.60
189.56,-266.62
-112.88,69.72
23.06,-20.62
131.83,328.29
-197.23,15.54
318.23,-299.03
-70.12,-38.90
411.02,357.02
-556.74,-513.44
-503.79,-552.14
0.02,-494.49
103.38,-104.26
-155.76,-121.93
-48.58,-47.20
-271.14,-254.87
7.72,-373.12
217.29,-339.87
-51.12,291.08
-43.38,-37.18
311.24,-198.26
324.06,-127.89
100.49,-301.63
140.29,-129.32
-237.59,13.36
-254.65,58.13
87.15,-127.62
-29.20,-161.91
-201.81,-257.54
-234.27,-259.21
-470.23,88.45
-404.21,-94.61
-50.76,-198.17
-19.35,-188.74
24.95,-554.07
321.53,-197.43
42.12,-372.79
-131.86,-397.23
-318.84,-299.47
-236.33,-297.02
44.34,-25.11
-72.78,-259.28
93.43,-111.67
191.96,-142.11
-138.76,-103.47
-161.27,-146.60
-203.90,-38.20
-166.90,90.77
207.45,-53.91
-138.61,-202.95
7.06,-392.47
-69.60,-299.44
-228.47,56.18
-255.92,280.56
-128.04,-81.45
359.02,-64.59
-141.13,-663.57
198.80,-282.26
-11.73,-185.31
-614.44,326.07
33.43,-252.79
418.37,62.06
222.28,-59.52
329.08,-599.96
-638.91,-294.09
-321.21,158.42
-119.88,-428.97
223.59,204.64
443.45,342.74
303.16,80.70
95.30,-111.98
83.40,-740.13
-344.39,-430.15
-94.26,232.63
178.48,218.17
285.47,270.57
202.36,-424.07
310.31,-23.82
-417.19,-932.24
-89.62,-51.84
-703.90,564.78
0.50,298.57
124.25,185.80
80.22,-663.21
463.09,-910.44
14.71,-387.45
-922.31,276.47
-985.38,250.72
158.84,398.81
949.30,92.85
989.27,-887.81
-92.16,-413.20
-684.43,-110.97
-1190.66,130.27
-22.49,587.47
542.73,183.11
999.20,167.17
312.61,-575.99
-593.04,-296.30
-1135.08,-380.47
-372.54,-146.67
476.56,372.29
704.71,789.58
269.66,-152.04
-2.46,-751.94
-698.75,-1015.23
-645.87,-320.47
59.07,567.06
514.73,857.82
46.40,203.66
46.11,-603.23
285.91,-706.79
-234.65,-465.72
-33.45,609.92
-163.79,618.42
50.64,909.64
431.32,-1.34
474.04,-516.77
-70.14,-1037.43
-145.69,-130.50
-615.75,629.10
-44.91,418.67
184.26,613.85
567.49,-537.48
609.62,-341.91
-204.89,-571.68
-1018.26,-151.06
-703.39,-34.90
76.42,305.97
843.71,-300.54
858.50,275.61
293.61,-703.48
-410.00,-561.24
-707.76,-167.48
9.97,-24.37
127.43,423.59
1375.52,1274.51
1348.77,-941.59
311.83,-24.82
-425.55,-210.43
-640.50,-70.21
-136.53,502.37
437.38,1255.40
534.20,1018.82
440.24,-943.89
-349.19,-947.41
-572.30,-856.09
-292.68,419.36
-294.58,685.53
22.80,882.13
420.14,167.48
544.95,-1294.39
